MENTION	XMLBOTTOM	XML	PATTERN	SCORE	POS
29872	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> records	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> records	<PLACE_FOUNDED></PLACE_FOUNDED> records	0.2661013072	0
29873	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> records	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> records	<PLACE_FOUNDED></PLACE_FOUNDED> records	0.2661013072	0
29875	<COMPANY>[X]</COMPANY> in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY>[X]</COMPANY> in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY></COMPANY> in <PLACE_FOUNDED></PLACE_FOUNDED>	0.2435397661	0
29878	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> records	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> records	<PLACE_FOUNDED></PLACE_FOUNDED> records	0.2661013072	0
29879	 <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	 <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	 <PLACE_FOUNDED></PLACE_FOUNDED>	0.3692054008	1
29879	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> : <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> : <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED></PLACE_FOUNDED> : <COMPANY></COMPANY>	0.0581410733	0
29880	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> : <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> : <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED></PLACE_FOUNDED> : <COMPANY></COMPANY>	0.0581410733	2
29881	<COMPANY>[X]</COMPANY> in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY>[X]</COMPANY> in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY></COMPANY> in <PLACE_FOUNDED></PLACE_FOUNDED>	0.2435397661	0
29882	<COMPANY>[X]</COMPANY> in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY>[X]</COMPANY> in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY></COMPANY> in <PLACE_FOUNDED></PLACE_FOUNDED>	0.2435397661	2
29885	<COMPANY>[X]</COMPANY> in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY>[X]</COMPANY> in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY></COMPANY> in <PLACE_FOUNDED></PLACE_FOUNDED>	0.2435397661	0
29893	<COMPANY>[X]</COMPANY> , <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY>[X]</COMPANY> , <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY></COMPANY> , <PLACE_FOUNDED></PLACE_FOUNDED>	0.2095	0
29894	<COMPANY>[X]</COMPANY> , <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY>[X]</COMPANY> , <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY></COMPANY> , <PLACE_FOUNDED></PLACE_FOUNDED>	0.2095	2
29905	<COMPANY>[X]</COMPANY> in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY>[X]</COMPANY> in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY></COMPANY> in <PLACE_FOUNDED></PLACE_FOUNDED>	0.2435397661	0
29906	<COMPANY>[X]</COMPANY> in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY>[X]</COMPANY> in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY></COMPANY> in <PLACE_FOUNDED></PLACE_FOUNDED>	0.2435397661	2
29911	north <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	north <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	north <PLACE_FOUNDED></PLACE_FOUNDED>	0.2171601307	1
29920	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> records	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> records	<PLACE_FOUNDED></PLACE_FOUNDED> records	0.2661013072	0
29921	<COMPANY>[X]</COMPANY> in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY>[X]</COMPANY> in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY></COMPANY> in <PLACE_FOUNDED></PLACE_FOUNDED>	0.2435397661	0
29922	<COMPANY>[X]</COMPANY> in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY>[X]</COMPANY> in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY></COMPANY> in <PLACE_FOUNDED></PLACE_FOUNDED>	0.2435397661	2
29925	 <COMPANY>[X]</COMPANY>	 <COMPANY>[X]</COMPANY>	 <COMPANY></COMPANY>	0.2489173375	1
29931	<COMPANY>[X]</COMPANY> ( <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY>[X]</COMPANY> ( <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY></COMPANY> ( <PLACE_FOUNDED></PLACE_FOUNDED>	0.0401998968	0
29932	<COMPANY>[X]</COMPANY> ( <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY>[X]</COMPANY> ( <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY></COMPANY> ( <PLACE_FOUNDED></PLACE_FOUNDED>	0.0401998968	2
29937	– <COMPANY>[X]</COMPANY>	– <COMPANY>[X]</COMPANY>	– <COMPANY></COMPANY>	0.0045	1
29940	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> –	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> –	<PLACE_FOUNDED></PLACE_FOUNDED> –	0.1855	0
29942	 <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	 <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	 <PLACE_FOUNDED></PLACE_FOUNDED>	0.3692054008	1
29943	<COMPANY>[X]</COMPANY> , <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY>[X]</COMPANY> , <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY></COMPANY> , <PLACE_FOUNDED></PLACE_FOUNDED>	0.2095	0
29945	<COMPANY>[X]</COMPANY> in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY>[X]</COMPANY> in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY></COMPANY> in <PLACE_FOUNDED></PLACE_FOUNDED>	0.2435397661	0
29959	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> records	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> records	<PLACE_FOUNDED></PLACE_FOUNDED> records	0.2661013072	0
29963	north <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	north <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	north <PLACE_FOUNDED></PLACE_FOUNDED>	0.2171601307	1
29965	north <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	north <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	north <PLACE_FOUNDED></PLACE_FOUNDED>	0.2171601307	1
29981	company <COMPANY>[X]</COMPANY>	company <COMPANY>[X]</COMPANY>	company <COMPANY></COMPANY>	0.2161601307	1
29981	<COMPANY>[X]</COMPANY> company	<COMPANY>[X]</COMPANY> company	<COMPANY></COMPANY> company	0.2618323013	0
29992	<COMPANY>[X]</COMPANY> in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY>[X]</COMPANY> in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY></COMPANY> in <PLACE_FOUNDED></PLACE_FOUNDED>	0.2435397661	0
29993	<COMPANY>[X]</COMPANY> in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY>[X]</COMPANY> in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY></COMPANY> in <PLACE_FOUNDED></PLACE_FOUNDED>	0.2435397661	2
29994	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> and <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> and <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED></PLACE_FOUNDED> and <COMPANY></COMPANY>	0.0225	0
29995	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> and <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> and <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED></PLACE_FOUNDED> and <COMPANY></COMPANY>	0.0225	2
29996	<COMPANY>[X]</COMPANY> in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY>[X]</COMPANY> in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY></COMPANY> in <PLACE_FOUNDED></PLACE_FOUNDED>	0.2435397661	0
29997	<COMPANY>[X]</COMPANY> in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY>[X]</COMPANY> in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY></COMPANY> in <PLACE_FOUNDED></PLACE_FOUNDED>	0.2435397661	2
29998	<COMPANY>[X]</COMPANY> in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY>[X]</COMPANY> in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY></COMPANY> in <PLACE_FOUNDED></PLACE_FOUNDED>	0.2435397661	0
29999	<COMPANY>[X]</COMPANY> in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY>[X]</COMPANY> in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY></COMPANY> in <PLACE_FOUNDED></PLACE_FOUNDED>	0.2435397661	2
30006	<COMPANY>[X]</COMPANY> in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY>[X]</COMPANY> in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY></COMPANY> in <PLACE_FOUNDED></PLACE_FOUNDED>	0.2435397661	0
30016	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> records	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> records	<PLACE_FOUNDED></PLACE_FOUNDED> records	0.2661013072	0
30017	(now <COMPANY>[X]</COMPANY>	(now <COMPANY>[X]</COMPANY>	(now <COMPANY></COMPANY>	0.0261601307	1
30018	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> records	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> records	<PLACE_FOUNDED></PLACE_FOUNDED> records	0.2661013072	0
30019	(now <COMPANY>[X]</COMPANY>	(now <COMPANY>[X]</COMPANY>	(now <COMPANY></COMPANY>	0.0261601307	1
30019	<COMPANY>[X]</COMPANY> ).	<COMPANY>[X]</COMPANY> ).	<COMPANY></COMPANY> ).	0.0837734778	0
30020	 <COMPANY>[X]</COMPANY>	 <COMPANY>[X]</COMPANY>	 <COMPANY></COMPANY>	0.2489173375	1
30021	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> records	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> records	<PLACE_FOUNDED></PLACE_FOUNDED> records	0.2661013072	0
30031	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> -based <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> -based <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED></PLACE_FOUNDED> -based <COMPANY></COMPANY>	0.0631410733	0
30032	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> -based <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> -based <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED></PLACE_FOUNDED> -based <COMPANY></COMPANY>	0.0631410733	2
30050	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> -based <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> -based <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED></PLACE_FOUNDED> -based <COMPANY></COMPANY>	0.0631410733	0
30078	 <COMPANY>[X]</COMPANY>	 <COMPANY>[X]</COMPANY>	 <COMPANY></COMPANY>	0.2489173375	1
30093	<COMPANY>[X]</COMPANY> ( <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY>[X]</COMPANY> ( <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY></COMPANY> ( <PLACE_FOUNDED></PLACE_FOUNDED>	0.0401998968	0
30094	<COMPANY>[X]</COMPANY> ( <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY>[X]</COMPANY> ( <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY></COMPANY> ( <PLACE_FOUNDED></PLACE_FOUNDED>	0.0401998968	2
30096	( <PLACE_FOUNDED>[Y]</PLACE_FOUNDED> ),	( <PLACE_FOUNDED>[Y]</PLACE_FOUNDED> ),	( <PLACE_FOUNDED></PLACE_FOUNDED> ),	0.0441410733	1
30099	university of <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	university of <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	university of <PLACE_FOUNDED></PLACE_FOUNDED>	0.0711410733	2
30121	<COMPANY>[X]</COMPANY> group	<COMPANY>[X]</COMPANY> group	<COMPANY></COMPANY> group	0.0261601307	0
30127	people's <COMPANY>[X]</COMPANY>	people's <COMPANY>[X]</COMPANY>	people's <COMPANY></COMPANY>	0.0581410733	1
30130	people's <COMPANY>[X]</COMPANY>	people's <COMPANY>[X]</COMPANY>	people's <COMPANY></COMPANY>	0.0581410733	1
30135	 <COMPANY>[X]</COMPANY>	 <COMPANY>[X]</COMPANY>	 <COMPANY></COMPANY>	0.2489173375	1
30143	central <COMPANY>[X]</COMPANY>	central <COMPANY>[X]</COMPANY>	central <COMPANY></COMPANY>	0.0261601307	1
30144	people's <COMPANY>[X]</COMPANY>	people's <COMPANY>[X]</COMPANY>	people's <COMPANY></COMPANY>	0.0581410733	1
30147	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> -based <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> -based <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED></PLACE_FOUNDED> -based <COMPANY></COMPANY>	0.0631410733	0
30158	 <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	 <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	 <PLACE_FOUNDED></PLACE_FOUNDED>	0.3692054008	1
30164	 the <COMPANY>[X]</COMPANY>	 the <COMPANY>[X]</COMPANY>	 the <COMPANY></COMPANY>	0.3151410733	2
30166	 the <COMPANY>[X]</COMPANY>	 the <COMPANY>[X]</COMPANY>	 the <COMPANY></COMPANY>	0.3151410733	2
30170	<COMPANY>[X]</COMPANY> in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY>[X]</COMPANY> in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY></COMPANY> in <PLACE_FOUNDED></PLACE_FOUNDED>	0.2435397661	0
30171	<COMPANY>[X]</COMPANY> in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY>[X]</COMPANY> in <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY></COMPANY> in <PLACE_FOUNDED></PLACE_FOUNDED>	0.2435397661	2
30173	people's <COMPANY>[X]</COMPANY>	people's <COMPANY>[X]</COMPANY>	people's <COMPANY></COMPANY>	0.0581410733	1
30176	people's <COMPANY>[X]</COMPANY>	people's <COMPANY>[X]</COMPANY>	people's <COMPANY></COMPANY>	0.0581410733	1
30180	people's <COMPANY>[X]</COMPANY>	people's <COMPANY>[X]</COMPANY>	people's <COMPANY></COMPANY>	0.0581410733	1
30186	people's <COMPANY>[X]</COMPANY>	people's <COMPANY>[X]</COMPANY>	people's <COMPANY></COMPANY>	0.0581410733	1
30192	 <COMPANY>[X]</COMPANY>	 <COMPANY>[X]</COMPANY>	 <COMPANY></COMPANY>	0.2489173375	1
30197	people's <COMPANY>[X]</COMPANY>	people's <COMPANY>[X]</COMPANY>	people's <COMPANY></COMPANY>	0.0581410733	1
30198	people's <COMPANY>[X]</COMPANY>	people's <COMPANY>[X]</COMPANY>	people's <COMPANY></COMPANY>	0.0581410733	1
30203	<COMPANY>[X]</COMPANY> , <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY>[X]</COMPANY> , <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY></COMPANY> , <PLACE_FOUNDED></PLACE_FOUNDED>	0.2095	0
30204	<COMPANY>[X]</COMPANY> , <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY>[X]</COMPANY> , <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY></COMPANY> , <PLACE_FOUNDED></PLACE_FOUNDED>	0.2095	2
30205	 <COMPANY>[X]</COMPANY> , <PLACE_FOUNDED>[Y]</PLACE_FOUNDED> ,	 <COMPANY>[X]</COMPANY> , <PLACE_FOUNDED>[Y]</PLACE_FOUNDED> ,	 <COMPANY></COMPANY> , <PLACE_FOUNDED></PLACE_FOUNDED> ,	0.2721998968	1
30206	<COMPANY>[X]</COMPANY> , <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY>[X]</COMPANY> , <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY></COMPANY> , <PLACE_FOUNDED></PLACE_FOUNDED>	0.2095	2
30207	<COMPANY>[X]</COMPANY> , <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY>[X]</COMPANY> , <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY></COMPANY> , <PLACE_FOUNDED></PLACE_FOUNDED>	0.2095	0
30208	<COMPANY>[X]</COMPANY> , <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY>[X]</COMPANY> , <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY></COMPANY> , <PLACE_FOUNDED></PLACE_FOUNDED>	0.2095	2
30214	people's <COMPANY>[X]</COMPANY>	people's <COMPANY>[X]</COMPANY>	people's <COMPANY></COMPANY>	0.0581410733	1
30218	people's <COMPANY>[X]</COMPANY>	people's <COMPANY>[X]</COMPANY>	people's <COMPANY></COMPANY>	0.0581410733	1
30220	people's <COMPANY>[X]</COMPANY>	people's <COMPANY>[X]</COMPANY>	people's <COMPANY></COMPANY>	0.0581410733	1
30222	people's <COMPANY>[X]</COMPANY>	people's <COMPANY>[X]</COMPANY>	people's <COMPANY></COMPANY>	0.0581410733	1
30223	 <COMPANY>[X]</COMPANY>	 <COMPANY>[X]</COMPANY>	 <COMPANY></COMPANY>	0.2489173375	1
30223	<COMPANY>[X]</COMPANY> corporation,	<COMPANY>[X]</COMPANY> corporation,	<COMPANY></COMPANY> corporation,	0.0261601307	0
30225	 <COMPANY>[X]</COMPANY>	 <COMPANY>[X]</COMPANY>	 <COMPANY></COMPANY>	0.2489173375	1
30227	 <COMPANY>[X]</COMPANY>	 <COMPANY>[X]</COMPANY>	 <COMPANY></COMPANY>	0.2489173375	1
30227	<COMPANY>[X]</COMPANY> corporation,	<COMPANY>[X]</COMPANY> corporation,	<COMPANY></COMPANY> corporation,	0.0261601307	0
30231	<COMPANY>[X]</COMPANY> 's <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY>[X]</COMPANY> 's <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY></COMPANY> 's <PLACE_FOUNDED></PLACE_FOUNDED>	0.0481998968	0
30232	<COMPANY>[X]</COMPANY> 's <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY>[X]</COMPANY> 's <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY></COMPANY> 's <PLACE_FOUNDED></PLACE_FOUNDED>	0.0481998968	2
30237	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , texas.	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , texas.	<PLACE_FOUNDED></PLACE_FOUNDED> , texas.	0.0491013072	0
30243	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> stock	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> stock	<PLACE_FOUNDED></PLACE_FOUNDED> stock	0.2161601307	0
30246	 <COMPANY>[X]</COMPANY>	 <COMPANY>[X]</COMPANY>	 <COMPANY></COMPANY>	0.2489173375	1
30272	 <COMPANY>[X]</COMPANY>	 <COMPANY>[X]</COMPANY>	 <COMPANY></COMPANY>	0.2489173375	1
30274	 <COMPANY>[X]</COMPANY>	 <COMPANY>[X]</COMPANY>	 <COMPANY></COMPANY>	0.2489173375	1
30276	 <COMPANY>[X]</COMPANY>	 <COMPANY>[X]</COMPANY>	 <COMPANY></COMPANY>	0.2489173375	1
30280	 <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	 <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	 <PLACE_FOUNDED></PLACE_FOUNDED>	0.3692054008	1
30280	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> : <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> : <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED></PLACE_FOUNDED> : <COMPANY></COMPANY>	0.0581410733	0
30281	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> : <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> : <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED></PLACE_FOUNDED> : <COMPANY></COMPANY>	0.0581410733	2
30285	<COMPANY>[X]</COMPANY> of <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY>[X]</COMPANY> of <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY></COMPANY> of <PLACE_FOUNDED></PLACE_FOUNDED>	0.2495397661	0
30286	<COMPANY>[X]</COMPANY> of <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY>[X]</COMPANY> of <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY></COMPANY> of <PLACE_FOUNDED></PLACE_FOUNDED>	0.2495397661	2
30288	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> ),	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> ),	<PLACE_FOUNDED></PLACE_FOUNDED> ),	0.2391013072	0
30295	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> -based <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> -based <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED></PLACE_FOUNDED> -based <COMPANY></COMPANY>	0.0631410733	0
30301	university of <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	university of <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	university of <PLACE_FOUNDED></PLACE_FOUNDED>	0.0711410733	2
30309	( <PLACE_FOUNDED>[Y]</PLACE_FOUNDED> ),	( <PLACE_FOUNDED>[Y]</PLACE_FOUNDED> ),	( <PLACE_FOUNDED></PLACE_FOUNDED> ),	0.0441410733	1
30310	 <COMPANY>[X]</COMPANY>	 <COMPANY>[X]</COMPANY>	 <COMPANY></COMPANY>	0.2489173375	1
30311	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> ),	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> ),	<PLACE_FOUNDED></PLACE_FOUNDED> ),	0.2391013072	0
30314	 <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	 <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	 <PLACE_FOUNDED></PLACE_FOUNDED>	0.3692054008	1
30314	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> : <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> : <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED></PLACE_FOUNDED> : <COMPANY></COMPANY>	0.0581410733	0
30315	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> : <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> : <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED></PLACE_FOUNDED> : <COMPANY></COMPANY>	0.0581410733	2
30316	 <COMPANY>[X]</COMPANY>	 <COMPANY>[X]</COMPANY>	 <COMPANY></COMPANY>	0.2489173375	1
30318	 <COMPANY>[X]</COMPANY>	 <COMPANY>[X]</COMPANY>	 <COMPANY></COMPANY>	0.2489173375	1
30319	( <PLACE_FOUNDED>[Y]</PLACE_FOUNDED> ),	( <PLACE_FOUNDED>[Y]</PLACE_FOUNDED> ),	( <PLACE_FOUNDED></PLACE_FOUNDED> ),	0.0441410733	1
30322	 <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	 <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	 <PLACE_FOUNDED></PLACE_FOUNDED>	0.3692054008	1
30322	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> : <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> : <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED></PLACE_FOUNDED> : <COMPANY></COMPANY>	0.0581410733	0
30323	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> : <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> : <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED></PLACE_FOUNDED> : <COMPANY></COMPANY>	0.0581410733	2
30324	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> 's <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> 's <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED></PLACE_FOUNDED> 's <COMPANY></COMPANY>	0.0481998968	0
30325	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> 's <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> 's <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED></PLACE_FOUNDED> 's <COMPANY></COMPANY>	0.0481998968	2
30330	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> -based <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> -based <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED></PLACE_FOUNDED> -based <COMPANY></COMPANY>	0.0631410733	0
30331	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> -based <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> -based <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED></PLACE_FOUNDED> -based <COMPANY></COMPANY>	0.0631410733	2
30348	– <COMPANY>[X]</COMPANY>	– <COMPANY>[X]</COMPANY>	– <COMPANY></COMPANY>	0.0045	1
30350	 <COMPANY>[X]</COMPANY>	 <COMPANY>[X]</COMPANY>	 <COMPANY></COMPANY>	0.2489173375	1
30354	city, <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	city, <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	city, <PLACE_FOUNDED></PLACE_FOUNDED>	0.2171601307	1
30360	 <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	 <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	 <PLACE_FOUNDED></PLACE_FOUNDED>	0.3692054008	1
